TRY Data Explorer Output	2020-5-28
Measurements in Region
Longitude between 140.96 and 149.5, Latitude between -44 and -42
ObservationID	ObsdataID	AccSpeciesID	AccSpeciesName	Lon	Lat	AltitudeM	SamplingDate	Trait	Dataset	FirstName	LastName	Institution	
1728119	12616414	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616404	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616417	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616407	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616402	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616420	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616410	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616416	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616406	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616419	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616409	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616415	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616405	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616418	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616502	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616516	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616506	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616519	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616512	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood vessel pits characteristics (vestured pits)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616515	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood xylem torus diameter	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616505	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616518	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616508	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616521	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616514	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood outer pit aperture diameter / interconduit pit size	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616504	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616517	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616507	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616520	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728120	12616513	1180	Actinostrobus pyramidalis	147.324722222222	-42.905	60		Wood outer pit aperture diameter	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616915	73871	Agathis lanceolata	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616908	73871	Agathis lanceolata	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616911	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616903	73871	Agathis lanceolata	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616914	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616907	73871	Agathis lanceolata	147.324722222222	-42.905	60		Leaf area-specific conductivity (leaf specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616910	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616913	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616906	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood (sapwood) specific conductivity (stem specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616909	73871	Agathis lanceolata	147.324722222222	-42.905	60		Stem sapwood cross-sectional area per supported leaf surface area (Huber value)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616912	73871	Agathis lanceolata	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728124	12616905	73871	Agathis lanceolata	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
4523752	50625201	2614	Allocasuarina monilifera	147.2	-43			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523752	50625200	2614	Allocasuarina monilifera	147.2	-43			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523752	50625208	2614	Allocasuarina monilifera	147.2	-43			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523752	50625207	2614	Allocasuarina monilifera	147.2	-43			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
1254756	4584701	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405133	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf thickness	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404993	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584697	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405136	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404997	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584702	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant morphological adaptations: root metamorphoses	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405128	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6405000	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045048	6405132	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404992	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6405003	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584694	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Leaf area (in case of compound leaves: leaflet, undefined if petiole is in- or excluded)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405135	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404995	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf type	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584700	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Leaf phenology type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405127	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045048	6405138	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404999	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf density (leaf tissue density, leaf dry mass per leaf volume)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584705	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405130	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf type	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404991	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6405002	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584676	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant functional type (PFT)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1254757	4584704	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405134	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf density (leaf tissue density, leaf dry mass per leaf volume)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404994	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf phenology type	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799229	4584699	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Leaf type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405126	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045048	6405137	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6404998	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf thickness	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1221552	4584698	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
799229	4584703	3894	Anodopetalum biglandulosum	145.6	-42.45	0	1991-11-12	Plant woodiness	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1045048	6405129	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf phenology type	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045043	6405001	3894	Anodopetalum biglandulosum	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
2460936	50885650	3915	Anopterus glandulosus	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
1045049	6405165	3915	Anopterus glandulosus	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045044	6405026	3915	Anopterus glandulosus	146.167	-42.22	415		Leaf density (leaf tissue density, leaf dry mass per leaf volume)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
2460936	20010691	3915	Anopterus glandulosus	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460936	20010707	3915	Anopterus glandulosus	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
